dataset_index,split_family,split_label
723,temporal,train
724,temporal,train
725,temporal,train
726,temporal,train
728,temporal,train
731,temporal,train
733,temporal,train
734,temporal,train
737,temporal,train
738,temporal,train
739,temporal,train
740,temporal,train
741,temporal,train
742,temporal,train
743,temporal,train
744,temporal,train
745,temporal,train
746,temporal,train
750,temporal,train
752,temporal,train
753,temporal,train
754,temporal,train
756,temporal,train
757,temporal,train
758,temporal,train
759,temporal,train
760,temporal,train
761,temporal,train
764,temporal,train
766,temporal,train
768,temporal,train
769,temporal,train
770,temporal,train
772,temporal,train
773,temporal,train
774,temporal,train
776,temporal,train
778,temporal,train
779,temporal,train
780,temporal,train
781,temporal,train
782,temporal,train
783,temporal,train
784,temporal,train
785,temporal,train
786,temporal,train
787,temporal,train
788,temporal,train
790,temporal,train
792,temporal,train
793,temporal,train
795,temporal,train
796,temporal,train
797,temporal,train
798,temporal,train
799,temporal,train
800,temporal,train
802,temporal,train
805,temporal,train
806,temporal,train
808,temporal,train
809,temporal,train
810,temporal,train
812,temporal,train
813,temporal,train
814,temporal,train
815,temporal,train
820,temporal,train
822,temporal,train
826,temporal,train
828,temporal,train
832,temporal,train
833,temporal,train
835,temporal,train
838,temporal,train
839,temporal,train
840,temporal,train
841,temporal,train
842,temporal,train
843,temporal,train
844,temporal,train
845,temporal,train
848,temporal,train
849,temporal,train
850,temporal,train
851,temporal,train
852,temporal,train
853,temporal,train
854,temporal,train
855,temporal,train
856,temporal,train
857,temporal,train
858,temporal,train
860,temporal,train
863,temporal,train
864,temporal,train
865,temporal,train
866,temporal,train
869,temporal,train
870,temporal,train
872,temporal,train
873,temporal,train
874,temporal,train
875,temporal,train
877,temporal,train
878,temporal,train
881,temporal,train
882,temporal,train
883,temporal,train
884,temporal,train
885,temporal,train
888,temporal,train
889,temporal,train
890,temporal,train
892,temporal,train
893,temporal,train
894,temporal,train
897,temporal,train
898,temporal,train
899,temporal,train
901,temporal,train
902,temporal,train
903,temporal,train
904,temporal,train
905,temporal,train
906,temporal,train
907,temporal,train
909,temporal,train
910,temporal,train
911,temporal,train
912,temporal,train
913,temporal,train
914,temporal,train
915,temporal,train
916,temporal,train
917,temporal,train
918,temporal,train
919,temporal,train
920,temporal,train
921,temporal,train
924,temporal,train
925,temporal,train
926,temporal,train
927,temporal,train
928,temporal,train
929,temporal,train
930,temporal,train
932,temporal,train
933,temporal,train
934,temporal,train
936,temporal,train
937,temporal,train
939,temporal,train
940,temporal,train
941,temporal,train
942,temporal,train
944,temporal,train
946,temporal,train
947,temporal,train
949,temporal,train
950,temporal,train
955,temporal,train
956,temporal,train
957,temporal,train
958,temporal,train
960,temporal,train
961,temporal,train
962,temporal,train
963,temporal,train
965,temporal,train
966,temporal,train
967,temporal,train
969,temporal,train
970,temporal,train
971,temporal,train
972,temporal,train
974,temporal,train
976,temporal,train
977,temporal,train
978,temporal,train
979,temporal,train
980,temporal,train
982,temporal,train
983,temporal,train
984,temporal,train
985,temporal,train
986,temporal,train
987,temporal,train
988,temporal,train
990,temporal,train
992,temporal,train
993,temporal,train
994,temporal,train
995,temporal,train
996,temporal,train
997,temporal,train
998,temporal,train
999,temporal,train
1000,temporal,train
1001,temporal,train
1002,temporal,train
1003,temporal,train
1004,temporal,train
1005,temporal,train
1006,temporal,train
1007,temporal,train
1008,temporal,train
1009,temporal,train
1010,temporal,train
1011,temporal,train
1012,temporal,train
1013,temporal,train
1017,temporal,train
1018,temporal,train
1019,temporal,train
1020,temporal,train
1022,temporal,train
1023,temporal,train
1025,temporal,train
1027,temporal,train
1028,temporal,train
1029,temporal,train
1030,temporal,train
1031,temporal,train
1032,temporal,train
1033,temporal,train
1034,temporal,train
1036,temporal,train
1037,temporal,train
1038,temporal,train
1040,temporal,train
1041,temporal,train
1042,temporal,train
1043,temporal,train
1044,temporal,train
1045,temporal,train
1046,temporal,train
1047,temporal,train
1048,temporal,train
1049,temporal,train
1050,temporal,train
1051,temporal,train
1053,temporal,train
1054,temporal,train
1055,temporal,train
1056,temporal,train
1057,temporal,train
1059,temporal,train
1060,temporal,train
1063,temporal,train
1064,temporal,train
1065,temporal,train
1066,temporal,train
1067,temporal,train
1068,temporal,train
1069,temporal,train
1070,temporal,train
1071,temporal,train
1072,temporal,train
1073,temporal,train
1074,temporal,train
1076,temporal,train
1077,temporal,train
1078,temporal,train
1081,temporal,train
1082,temporal,train
1083,temporal,train
1084,temporal,train
1085,temporal,train
1086,temporal,train
1088,temporal,train
1091,temporal,train
1092,temporal,train
1093,temporal,train
1096,temporal,train
1097,temporal,train
1098,temporal,train
1100,temporal,train
1102,temporal,train
1103,temporal,train
1104,temporal,train
1105,temporal,train
1108,temporal,train
1109,temporal,train
1110,temporal,train
1111,temporal,train
1112,temporal,train
1113,temporal,train
1114,temporal,train
1115,temporal,train
1116,temporal,train
1117,temporal,train
1118,temporal,train
1119,temporal,train
1122,temporal,train
1123,temporal,train
1124,temporal,train
1125,temporal,train
1126,temporal,train
1127,temporal,train
1128,temporal,train
1129,temporal,train
1132,temporal,train
1133,temporal,train
1137,temporal,train
1138,temporal,train
1139,temporal,train
1140,temporal,train
1142,temporal,train
1143,temporal,train
1144,temporal,train
1146,temporal,train
1147,temporal,train
1148,temporal,train
1150,temporal,train
1152,temporal,train
1153,temporal,train
1154,temporal,train
1155,temporal,train
1156,temporal,train
1157,temporal,train
1158,temporal,train
1159,temporal,train
1160,temporal,train
1161,temporal,train
1162,temporal,train
1163,temporal,train
1165,temporal,train
1166,temporal,train
1167,temporal,train
1168,temporal,train
1169,temporal,train
1170,temporal,train
1171,temporal,train
1172,temporal,train
1175,temporal,train
1176,temporal,train
1178,temporal,train
1179,temporal,train
1180,temporal,train
1181,temporal,train
1182,temporal,train
1184,temporal,train
1185,temporal,train
1186,temporal,train
1187,temporal,train
1188,temporal,train
1189,temporal,train
1190,temporal,train
1191,temporal,train
1193,temporal,train
1194,temporal,train
1195,temporal,train
1196,temporal,train
1197,temporal,train
1198,temporal,train
1199,temporal,train
1200,temporal,train
1201,temporal,train
1202,temporal,train
1206,temporal,train
1207,temporal,train
1208,temporal,train
1209,temporal,train
1210,temporal,train
1211,temporal,train
1212,temporal,train
1214,temporal,train
1215,temporal,train
1216,temporal,train
1217,temporal,train
1218,temporal,train
1219,temporal,train
1220,temporal,train
1222,temporal,train
1223,temporal,train
1224,temporal,train
1225,temporal,train
1227,temporal,train
1228,temporal,train
1229,temporal,train
1230,temporal,train
1233,temporal,train
1235,temporal,train
1236,temporal,train
1237,temporal,train
1239,temporal,train
1240,temporal,train
1241,temporal,train
1242,temporal,train
1243,temporal,train
1244,temporal,train
1245,temporal,train
1246,temporal,train
1247,temporal,train
1248,temporal,train
1250,temporal,train
1251,temporal,train
1252,temporal,train
1253,temporal,train
1255,temporal,train
1256,temporal,train
1257,temporal,train
1258,temporal,train
1259,temporal,train
1260,temporal,train
1261,temporal,train
1264,temporal,train
1265,temporal,train
1266,temporal,train
1267,temporal,train
1268,temporal,train
1269,temporal,train
1270,temporal,train
1271,temporal,train
1272,temporal,train
1273,temporal,train
1274,temporal,train
1275,temporal,train
1276,temporal,train
1277,temporal,train
1278,temporal,train
1279,temporal,train
1280,temporal,train
1281,temporal,train
1282,temporal,train
1286,temporal,train
1288,temporal,train
1289,temporal,train
1290,temporal,train
1291,temporal,train
1292,temporal,train
1293,temporal,train
1294,temporal,train
1295,temporal,train
1296,temporal,train
1297,temporal,train
1298,temporal,train
1299,temporal,train
1300,temporal,train
1301,temporal,train
1302,temporal,train
1303,temporal,train
1304,temporal,train
1307,temporal,train
1308,temporal,train
1309,temporal,train
1311,temporal,train
1312,temporal,train
1313,temporal,train
1314,temporal,train
1315,temporal,train
1316,temporal,train
1317,temporal,train
1324,temporal,train
1326,temporal,train
1327,temporal,train
1328,temporal,train
1330,temporal,train
1331,temporal,train
1332,temporal,train
1333,temporal,train
1335,temporal,train
1336,temporal,train
1338,temporal,train
1339,temporal,train
1344,temporal,train
1345,temporal,train
1346,temporal,train
1347,temporal,train
1348,temporal,train
1349,temporal,train
1350,temporal,train
1351,temporal,train
1352,temporal,train
1353,temporal,train
1354,temporal,train
1356,temporal,train
1357,temporal,train
1360,temporal,train
1361,temporal,train
1362,temporal,train
1364,temporal,train
1365,temporal,train
1366,temporal,train
1367,temporal,train
1368,temporal,train
1369,temporal,train
1370,temporal,train
1372,temporal,train
1375,temporal,train
1376,temporal,train
1377,temporal,train
1378,temporal,train
1379,temporal,train
1384,temporal,train
1386,temporal,train
1387,temporal,train
1388,temporal,train
1389,temporal,train
1390,temporal,train
1391,temporal,train
1393,temporal,train
1394,temporal,train
1395,temporal,train
1396,temporal,train
1398,temporal,train
1399,temporal,train
1400,temporal,train
1401,temporal,train
1404,temporal,train
1405,temporal,train
1406,temporal,train
1407,temporal,train
1408,temporal,train
1411,temporal,train
1413,temporal,train
1414,temporal,train
1415,temporal,train
1420,temporal,train
1422,temporal,train
1423,temporal,train
1424,temporal,train
1425,temporal,train
1426,temporal,train
1427,temporal,train
1428,temporal,train
1429,temporal,train
1430,temporal,train
1431,temporal,train
1432,temporal,train
1433,temporal,train
1436,temporal,train
1437,temporal,train
1438,temporal,train
1440,temporal,train
1441,temporal,train
1442,temporal,train
1443,temporal,train
1445,temporal,train
1446,temporal,train
1447,temporal,train
1448,temporal,train
1450,temporal,train
1452,temporal,train
1453,temporal,train
1454,temporal,train
1456,temporal,train
1457,temporal,train
1458,temporal,train
1460,temporal,train
1461,temporal,train
1462,temporal,train
1463,temporal,train
1464,temporal,train
1465,temporal,train
1466,temporal,train
1467,temporal,train
1468,temporal,train
1470,temporal,train
1471,temporal,train
1472,temporal,train
1473,temporal,train
1475,temporal,train
1476,temporal,train
1477,temporal,train
1478,temporal,train
1479,temporal,train
1481,temporal,train
1483,temporal,train
1484,temporal,train
1486,temporal,train
1488,temporal,train
1489,temporal,train
1490,temporal,train
1492,temporal,train
1494,temporal,train
1495,temporal,train
1497,temporal,train
1498,temporal,train
1499,temporal,train
1503,temporal,train
1504,temporal,train
1505,temporal,train
1506,temporal,train
1507,temporal,train
1508,temporal,train
1509,temporal,train
1510,temporal,train
1511,temporal,train
1512,temporal,train
1513,temporal,train
1514,temporal,train
1515,temporal,train
1516,temporal,train
1517,temporal,train
1519,temporal,train
1520,temporal,train
1522,temporal,train
1523,temporal,train
1524,temporal,train
1525,temporal,train
1526,temporal,train
1527,temporal,train
1528,temporal,train
1529,temporal,train
1530,temporal,train
1531,temporal,train
1532,temporal,train
1533,temporal,train
1534,temporal,train
1535,temporal,train
1536,temporal,train
1538,temporal,train
1539,temporal,train
1540,temporal,train
1541,temporal,train
1542,temporal,train
1543,temporal,train
1544,temporal,train
1548,temporal,train
1550,temporal,train
1552,temporal,train
1553,temporal,train
1554,temporal,train
1555,temporal,train
1556,temporal,train
1557,temporal,train
1558,temporal,train
1560,temporal,train
1561,temporal,train
1562,temporal,train
1563,temporal,train
1565,temporal,train
1566,temporal,train
1567,temporal,train
1568,temporal,train
1569,temporal,train
1570,temporal,train
1571,temporal,train
1572,temporal,train
1573,temporal,train
1574,temporal,train
1575,temporal,train
1576,temporal,train
1577,temporal,train
1578,temporal,train
1579,temporal,train
1580,temporal,train
1581,temporal,train
1582,temporal,train
1583,temporal,train
1584,temporal,train
1585,temporal,train
1586,temporal,train
1588,temporal,train
1589,temporal,train
1590,temporal,train
1591,temporal,train
1592,temporal,train
1593,temporal,train
1594,temporal,train
1595,temporal,train
1596,temporal,train
1597,temporal,train
1600,temporal,train
1601,temporal,train
1602,temporal,train
1604,temporal,train
1605,temporal,train
1606,temporal,train
1607,temporal,train
1608,temporal,train
1609,temporal,train
1610,temporal,train
1611,temporal,train
1612,temporal,train
1613,temporal,train
1614,temporal,train
1615,temporal,train
1616,temporal,train
1617,temporal,train
1618,temporal,train
1619,temporal,train
1622,temporal,train
1624,temporal,train
1626,temporal,train
1627,temporal,train
1628,temporal,train
1630,temporal,train
1631,temporal,train
1632,temporal,train
1634,temporal,train
1635,temporal,train
1636,temporal,train
1637,temporal,train
1639,temporal,train
1640,temporal,train
1641,temporal,train
1642,temporal,train
1643,temporal,train
1644,temporal,train
1645,temporal,train
1646,temporal,train
1647,temporal,train
1648,temporal,train
1650,temporal,train
1651,temporal,train
1653,temporal,train
1655,temporal,train
1656,temporal,train
1657,temporal,train
1658,temporal,train
1659,temporal,train
1660,temporal,train
1664,temporal,train
1665,temporal,train
1666,temporal,train
1667,temporal,train
1668,temporal,train
1669,temporal,train
1670,temporal,train
1671,temporal,train
1672,temporal,train
1673,temporal,train
1674,temporal,train
1675,temporal,train
1676,temporal,train
1677,temporal,train
1678,temporal,train
1679,temporal,train
1680,temporal,train
1681,temporal,train
1682,temporal,train
1683,temporal,train
1685,temporal,train
1686,temporal,train
1687,temporal,train
1689,temporal,train
1692,temporal,train
1695,temporal,train
1696,temporal,train
1697,temporal,train
1698,temporal,train
1699,temporal,train
1700,temporal,train
1701,temporal,train
1702,temporal,train
1703,temporal,train
1704,temporal,train
1705,temporal,train
1706,temporal,train
1707,temporal,train
1708,temporal,train
1709,temporal,train
1710,temporal,train
1711,temporal,train
1712,temporal,train
1713,temporal,train
1714,temporal,train
1715,temporal,train
1716,temporal,train
1717,temporal,train
1719,temporal,train
1721,temporal,train
1722,temporal,train
1723,temporal,train
1724,temporal,train
1725,temporal,train
1726,temporal,train
1727,temporal,train
1728,temporal,train
1730,temporal,train
1731,temporal,train
1732,temporal,train
1734,temporal,train
1735,temporal,train
1736,temporal,train
1738,temporal,train
1739,temporal,train
1740,temporal,train
1742,temporal,train
1743,temporal,train
1744,temporal,train
1745,temporal,train
1746,temporal,train
1747,temporal,train
1749,temporal,train
1750,temporal,train
1751,temporal,train
1753,temporal,train
1754,temporal,train
1755,temporal,train
1756,temporal,train
1757,temporal,train
1758,temporal,train
1759,temporal,train
1760,temporal,train
1761,temporal,train
1762,temporal,train
1763,temporal,train
1764,temporal,train
1765,temporal,train
1766,temporal,train
1767,temporal,train
1768,temporal,train
1769,temporal,train
1770,temporal,train
1771,temporal,train
1772,temporal,train
1773,temporal,train
1774,temporal,train
1775,temporal,train
1776,temporal,train
1777,temporal,train
1778,temporal,train
1780,temporal,train
1781,temporal,train
1782,temporal,train
1783,temporal,train
1784,temporal,train
1785,temporal,train
1786,temporal,train
1787,temporal,train
1788,temporal,train
1789,temporal,train
1790,temporal,train
1792,temporal,train
1793,temporal,train
1794,temporal,train
1795,temporal,train
1796,temporal,train
1797,temporal,train
1798,temporal,train
1800,temporal,train
1802,temporal,train
1803,temporal,train
1804,temporal,train
1805,temporal,train
1807,temporal,train
1808,temporal,train
1809,temporal,train
1810,temporal,train
1811,temporal,train
1812,temporal,train
1813,temporal,train
1814,temporal,train
1816,temporal,train
1817,temporal,train
1819,temporal,train
1823,temporal,train
1824,temporal,train
1826,temporal,train
1827,temporal,train
1828,temporal,train
1829,temporal,train
1830,temporal,train
1831,temporal,train
1832,temporal,train
1834,temporal,train
1835,temporal,train
1836,temporal,train
1837,temporal,train
1838,temporal,train
1839,temporal,train
1840,temporal,train
1841,temporal,train
1844,temporal,train
1846,temporal,train
1847,temporal,train
1848,temporal,train
1849,temporal,train
1851,temporal,train
1852,temporal,train
1854,temporal,train
1855,temporal,train
1856,temporal,train
1857,temporal,train
1858,temporal,train
1859,temporal,train
1860,temporal,train
1861,temporal,train
1862,temporal,train
1863,temporal,train
1864,temporal,train
1865,temporal,train
1866,temporal,train
1867,temporal,train
1868,temporal,train
1869,temporal,train
1870,temporal,train
1871,temporal,train
1872,temporal,train
1873,temporal,train
1874,temporal,train
1875,temporal,train
1877,temporal,train
1878,temporal,train
1879,temporal,train
1880,temporal,train
1882,temporal,train
1883,temporal,train
1884,temporal,train
1885,temporal,train
1886,temporal,train
1887,temporal,train
1888,temporal,train
1890,temporal,train
1891,temporal,train
1892,temporal,train
1893,temporal,train
1894,temporal,train
1895,temporal,train
1897,temporal,train
1898,temporal,train
1900,temporal,train
1901,temporal,train
1902,temporal,train
1903,temporal,train
1904,temporal,train
1905,temporal,train
1906,temporal,train
1907,temporal,train
1908,temporal,train
1909,temporal,train
1912,temporal,train
1913,temporal,train
1914,temporal,train
1915,temporal,train
1916,temporal,train
1917,temporal,train
1918,temporal,train
1919,temporal,train
1920,temporal,train
1921,temporal,train
1922,temporal,train
1923,temporal,train
1925,temporal,train
1926,temporal,train
1928,temporal,train
1929,temporal,train
1931,temporal,train
1932,temporal,train
1933,temporal,train
1934,temporal,train
1935,temporal,train
1937,temporal,train
1938,temporal,train
1940,temporal,train
1941,temporal,train
1942,temporal,train
1943,temporal,train
1945,temporal,train
1946,temporal,train
1948,temporal,train
1950,temporal,train
1953,temporal,train
1954,temporal,train
1955,temporal,train
1956,temporal,train
1958,temporal,train
1959,temporal,train
1960,temporal,train
1961,temporal,train
1962,temporal,train
1963,temporal,train
1964,temporal,train
1965,temporal,train
1966,temporal,train
1967,temporal,train
1968,temporal,train
1969,temporal,train
1970,temporal,train
1971,temporal,train
1972,temporal,train
1973,temporal,train
1974,temporal,train
1975,temporal,train
1976,temporal,train
1977,temporal,train
1978,temporal,train
1979,temporal,train
1980,temporal,train
1981,temporal,train
1983,temporal,train
1985,temporal,train
1986,temporal,train
1988,temporal,train
1989,temporal,train
1990,temporal,train
1991,temporal,train
1992,temporal,train
1993,temporal,train
1995,temporal,train
1997,temporal,train
1998,temporal,train
2000,temporal,train
2001,temporal,train
2002,temporal,train
2003,temporal,train
2004,temporal,train
2005,temporal,train
2006,temporal,train
2007,temporal,train
2008,temporal,train
2009,temporal,train
2010,temporal,train
2011,temporal,train
2012,temporal,train
2013,temporal,train
2016,temporal,train
2017,temporal,train
2018,temporal,train
2019,temporal,train
2020,temporal,train
2021,temporal,train
2023,temporal,train
2024,temporal,train
2025,temporal,train
2028,temporal,train
2029,temporal,train
2030,temporal,train
2031,temporal,train
2033,temporal,train
2034,temporal,train
2035,temporal,train
2036,temporal,train
2037,temporal,train
2038,temporal,train
2039,temporal,train
2040,temporal,train
2041,temporal,train
2042,temporal,train
2043,temporal,train
2046,temporal,train
2047,temporal,train
2048,temporal,train
2051,temporal,train
2052,temporal,train
2053,temporal,train
2054,temporal,train
2055,temporal,train
2057,temporal,train
2059,temporal,train
2060,temporal,train
2062,temporal,train
2063,temporal,train
2065,temporal,train
2066,temporal,train
2067,temporal,train
2068,temporal,train
2069,temporal,train
2070,temporal,train
2071,temporal,train
2072,temporal,train
2073,temporal,train
2074,temporal,train
2075,temporal,train
2076,temporal,train
2077,temporal,train
2078,temporal,train
2080,temporal,train
2081,temporal,train
2082,temporal,train
2083,temporal,train
2084,temporal,train
2086,temporal,train
2088,temporal,train
2089,temporal,train
2090,temporal,train
2091,temporal,train
2092,temporal,train
2093,temporal,train
2094,temporal,train
2095,temporal,train
2096,temporal,train
2097,temporal,train
2098,temporal,train
2099,temporal,train
2100,temporal,train
2101,temporal,train
2102,temporal,train
2104,temporal,train
2105,temporal,train
2106,temporal,train
2107,temporal,train
2108,temporal,train
2111,temporal,train
2112,temporal,train
2113,temporal,train
2114,temporal,train
2115,temporal,train
2116,temporal,train
2117,temporal,train
2118,temporal,train
2119,temporal,train
2121,temporal,train
2122,temporal,train
2123,temporal,train
2125,temporal,train
2126,temporal,train
2127,temporal,train
2128,temporal,train
2129,temporal,train
2130,temporal,train
2133,temporal,train
2134,temporal,train
2135,temporal,train
2136,temporal,train
2138,temporal,train
2139,temporal,train
2141,temporal,train
2142,temporal,train
2143,temporal,train
2146,temporal,train
2147,temporal,train
2148,temporal,train
2149,temporal,train
2150,temporal,train
2151,temporal,train
2152,temporal,train
2153,temporal,train
2154,temporal,train
2156,temporal,train
2157,temporal,train
2158,temporal,train
2159,temporal,train
2160,temporal,train
2162,temporal,train
2166,temporal,train
2167,temporal,train
2168,temporal,train
2169,temporal,train
2170,temporal,train
2171,temporal,train
2172,temporal,train
2173,temporal,train
2174,temporal,train
2175,temporal,train
2176,temporal,train
2178,temporal,train
2182,temporal,train
2183,temporal,train
2184,temporal,train
2185,temporal,train
2186,temporal,train
2187,temporal,train
2189,temporal,train
2191,temporal,train
2192,temporal,train
2193,temporal,train
2195,temporal,train
2196,temporal,train
2197,temporal,train
2198,temporal,train
2199,temporal,train
2200,temporal,train
2201,temporal,train
2202,temporal,train
2203,temporal,train
2204,temporal,train
2205,temporal,train
2206,temporal,train
2209,temporal,train
2210,temporal,train
2214,temporal,train
2215,temporal,train
2216,temporal,train
2217,temporal,train
2220,temporal,train
2221,temporal,train
2222,temporal,train
2223,temporal,train
2224,temporal,train
2225,temporal,train
2226,temporal,train
2228,temporal,train
2231,temporal,train
2232,temporal,train
2233,temporal,train
2234,temporal,train
2235,temporal,train
2238,temporal,train
2239,temporal,train
2241,temporal,train
2242,temporal,train
2244,temporal,train
2245,temporal,train
2248,temporal,train
2250,temporal,train
2251,temporal,train
2252,temporal,train
2253,temporal,train
2255,temporal,train
2257,temporal,train
2258,temporal,train
2260,temporal,train
2261,temporal,train
2262,temporal,train
2263,temporal,train
2265,temporal,train
2267,temporal,train
2268,temporal,train
2269,temporal,train
2270,temporal,train
2271,temporal,train
2272,temporal,train
2273,temporal,train
2274,temporal,train
2275,temporal,train
2276,temporal,train
2277,temporal,train
2278,temporal,train
2279,temporal,train
2280,temporal,train
2281,temporal,train
2282,temporal,train
2283,temporal,train
2285,temporal,train
2286,temporal,train
2287,temporal,train
2288,temporal,train
2289,temporal,train
2290,temporal,train
2291,temporal,train
2292,temporal,train
2293,temporal,train
2294,temporal,train
2295,temporal,train
2301,temporal,train
2302,temporal,train
2303,temporal,train
2305,temporal,train
2306,temporal,train
2309,temporal,train
2310,temporal,train
2311,temporal,train
2312,temporal,train
2313,temporal,train
2314,temporal,train
2315,temporal,train
2316,temporal,train
2317,temporal,train
2319,temporal,train
2320,temporal,train
2321,temporal,train
2323,temporal,train
2324,temporal,train
2325,temporal,train
2326,temporal,train
2327,temporal,train
2328,temporal,train
2330,temporal,train
2331,temporal,train
2332,temporal,train
2333,temporal,train
2334,temporal,train
2335,temporal,train
2337,temporal,train
2338,temporal,train
2339,temporal,train
2340,temporal,train
2344,temporal,train
2345,temporal,train
2346,temporal,train
2347,temporal,train
2348,temporal,train
2349,temporal,train
2350,temporal,train
2351,temporal,train
2352,temporal,train
2353,temporal,train
2354,temporal,train
2355,temporal,train
2356,temporal,train
2357,temporal,train
2358,temporal,train
2361,temporal,train
2362,temporal,train
2363,temporal,train
2364,temporal,train
2367,temporal,train
2368,temporal,train
2370,temporal,train
2372,temporal,train
2374,temporal,train
2375,temporal,train
2376,temporal,train
2378,temporal,train
2379,temporal,train
2380,temporal,train
2381,temporal,train
2382,temporal,train
2384,temporal,train
2385,temporal,train
2386,temporal,train
2387,temporal,train
2388,temporal,train
2389,temporal,train
2390,temporal,train
2391,temporal,train
2392,temporal,train
2393,temporal,train
2394,temporal,train
2395,temporal,train
2396,temporal,train
2397,temporal,train
2398,temporal,train
2399,temporal,train
2400,temporal,train
2401,temporal,train
2402,temporal,train
2403,temporal,train
2404,temporal,train
2406,temporal,train
2409,temporal,train
2412,temporal,train
2413,temporal,train
2415,temporal,train
2416,temporal,train
2417,temporal,train
2418,temporal,train
2419,temporal,train
2422,temporal,train
2424,temporal,train
2425,temporal,train
2426,temporal,train
2427,temporal,train
2428,temporal,train
2429,temporal,train
2430,temporal,train
2431,temporal,train
2432,temporal,train
2433,temporal,train
2436,temporal,train
2440,temporal,train
2441,temporal,train
2442,temporal,train
2443,temporal,train
2444,temporal,train
2445,temporal,train
2446,temporal,train
2448,temporal,train
2449,temporal,train
2451,temporal,train
2453,temporal,train
2455,temporal,train
2457,temporal,train
2458,temporal,train
2459,temporal,train
2460,temporal,train
2461,temporal,train
2462,temporal,train
2463,temporal,train
2464,temporal,train
2465,temporal,train
2466,temporal,train
2468,temporal,train
2469,temporal,train
2470,temporal,train
2472,temporal,train
2473,temporal,train
2474,temporal,train
2475,temporal,train
2476,temporal,train
2478,temporal,train
2479,temporal,train
2480,temporal,train
2481,temporal,train
2483,temporal,train
2484,temporal,train
2485,temporal,train
2486,temporal,train
2487,temporal,train
2488,temporal,train
2489,temporal,train
2490,temporal,train
2494,temporal,train
2497,temporal,train
2498,temporal,train
2499,temporal,train
2501,temporal,train
2502,temporal,train
2504,temporal,train
2505,temporal,train
2507,temporal,train
2508,temporal,train
2509,temporal,train
2511,temporal,train
2512,temporal,train
2514,temporal,train
2516,temporal,train
2517,temporal,train
2518,temporal,train
2519,temporal,train
2520,temporal,train
2521,temporal,train
2522,temporal,train
2524,temporal,train
2525,temporal,train
2526,temporal,train
2527,temporal,train
2529,temporal,train
2531,temporal,train
2532,temporal,train
2533,temporal,train
2534,temporal,train
2535,temporal,train
2537,temporal,train
2538,temporal,train
2540,temporal,train
2541,temporal,train
2542,temporal,train
2543,temporal,train
2544,temporal,train
2545,temporal,train
2546,temporal,train
2547,temporal,train
2548,temporal,train
2550,temporal,train
2551,temporal,train
2552,temporal,train
2554,temporal,train
2555,temporal,train
2556,temporal,train
2558,temporal,train
2559,temporal,train
2560,temporal,train
2561,temporal,train
2562,temporal,train
2563,temporal,train
2564,temporal,train
2565,temporal,train
2566,temporal,train
2567,temporal,train
2568,temporal,train
2569,temporal,train
2571,temporal,train
2572,temporal,train
2574,temporal,train
2575,temporal,train
2577,temporal,train
2578,temporal,train
2580,temporal,train
2581,temporal,train
2582,temporal,train
2583,temporal,train
2584,temporal,train
2585,temporal,train
2586,temporal,train
2590,temporal,train
2591,temporal,train
2592,temporal,train
2594,temporal,train
2595,temporal,train
2596,temporal,train
2597,temporal,train
2598,temporal,train
2601,temporal,train
2602,temporal,train
2603,temporal,train
2604,temporal,train
2606,temporal,train
2607,temporal,train
2608,temporal,train
2610,temporal,train
2612,temporal,train
2613,temporal,train
2614,temporal,train
2615,temporal,train
2617,temporal,train
2618,temporal,train
2619,temporal,train
2620,temporal,train
2621,temporal,train
2623,temporal,train
2624,temporal,train
2625,temporal,train
2626,temporal,train
2627,temporal,train
2628,temporal,train
2629,temporal,train
2630,temporal,train
2631,temporal,train
2632,temporal,train
2635,temporal,train
2636,temporal,train
2637,temporal,train
2639,temporal,train
2640,temporal,train
2643,temporal,train
2644,temporal,train
2645,temporal,train
2646,temporal,train
2647,temporal,train
2648,temporal,train
2649,temporal,train
2650,temporal,train
2652,temporal,train
2653,temporal,train
2654,temporal,train
2656,temporal,train
2657,temporal,train
2660,temporal,train
2661,temporal,train
2662,temporal,train
2663,temporal,train
2664,temporal,train
2665,temporal,train
2667,temporal,train
2668,temporal,train
2669,temporal,train
2670,temporal,train
2671,temporal,train
2672,temporal,train
2673,temporal,train
2674,temporal,train
2675,temporal,train
2676,temporal,train
2677,temporal,train
2678,temporal,train
2679,temporal,train
2680,temporal,train
2681,temporal,train
2682,temporal,train
2684,temporal,train
2685,temporal,train
2686,temporal,train
2687,temporal,train
2689,temporal,train
2690,temporal,train
2691,temporal,train
2692,temporal,train
2693,temporal,train
2697,temporal,train
2698,temporal,train
2699,temporal,train
2700,temporal,train
2701,temporal,train
2702,temporal,train
2703,temporal,train
2704,temporal,train
2706,temporal,train
2707,temporal,train
2708,temporal,train
2709,temporal,train
2710,temporal,train
2711,temporal,train
2712,temporal,train
2713,temporal,train
2715,temporal,train
2716,temporal,train
2717,temporal,train
2718,temporal,train
2719,temporal,train
2720,temporal,train
2721,temporal,train
2722,temporal,train
2723,temporal,train
2725,temporal,train
2727,temporal,train
2728,temporal,train
2732,temporal,train
2733,temporal,train
2734,temporal,train
2735,temporal,train
2736,temporal,train
2737,temporal,train
2738,temporal,train
2740,temporal,train
2741,temporal,train
2742,temporal,train
2743,temporal,train
2744,temporal,train
2745,temporal,train
2746,temporal,train
